timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T16:09:00Z,69.2,25.0,0.0,0.68,0.19,336
2026-06-01T16:09:30Z,65.16,43.1,0.0,0.18,0.2,355
2026-06-01T16:10:00Z,60.3,27.5,0.0,0.41,0.27,388
2026-06-01T16:10:30Z,71.05,18.6,0.0,0.59,0.12,382
2026-06-01T16:11:00Z,65.01,11.5,0.0,0.26,0.03,395
2026-06-01T16:11:30Z,71.64,45.6,1.5,0.17,0.01,354
2026-06-01T16:12:00Z,63.01,21.9,0.0,0.12,0.18,369
2026-06-01T16:12:30Z,69.88,14.8,0.65,0.56,0.11,370
2026-06-01T16:13:00Z,67.02,10.0,1.15,0.16,0.25,394
2026-06-01T16:13:30Z,51.58,43.2,1.5,0.01,0.22,357
2026-06-01T16:14:00Z,60.84,30.5,0.0,0.56,0.27,371
2026-06-01T16:14:30Z,72.84,22.5,0.0,0.36,0.04,360
2026-06-01T16:15:00Z,59.76,15.9,0.71,0.73,0.21,380
2026-06-01T16:15:30Z,74.73,10.0,0.51,0.69,0.15,369
2026-06-01T16:16:00Z,73.09,10.0,0.0,0.0,0.02,352
2026-06-01T16:16:30Z,77.07,34.5,1.34,0.45,0.19,368
2026-06-01T16:17:00Z,60.35,10.0,0.0,0.63,0.03,390
2026-06-01T16:17:30Z,56.62,36.4,1.5,0.34,0.3,381
2026-06-01T16:18:00Z,62.95,13.1,0.0,0.21,0.16,360
2026-06-01T16:18:30Z,61.25,10.0,0.32,0.67,0.03,363
2026-06-01T16:19:00Z,78.64,16.3,1.5,0.25,0.28,366
2026-06-01T16:19:30Z,76.23,31.3,0.0,0.52,0.21,379
2026-06-01T16:20:00Z,70.84,10.0,0.15,0.38,0.09,378
2026-06-01T16:20:30Z,67.54,26.4,0.0,0.62,0.12,346
2026-06-01T16:21:00Z,54.5,10.0,0.43,0.37,0.12,377
2026-06-01T16:21:30Z,70.05,10.0,0.0,0.5,0.01,322
2026-06-01T16:22:00Z,63.8,19.6,0.0,0.39,0.21,367
2026-06-01T16:22:30Z,60.05,10.0,0.0,0.66,0.11,357
2026-06-01T16:23:00Z,72.55,45.6,1.03,0.72,0.25,354
2026-06-01T16:23:30Z,70.62,24.7,0.0,0.4,0.01,394
2026-06-01T16:24:00Z,74.46,21.8,0.0,0.42,0.07,357
2026-06-01T16:24:30Z,76.09,22.2,0.0,0.19,0.26,388
2026-06-01T16:25:00Z,62.36,14.9,0.0,0.2,0.26,369
2026-06-01T16:25:30Z,65.17,10.0,0.0,0.35,0.14,377
2026-06-01T16:26:00Z,62.12,10.0,0.82,0.65,0.18,365
2026-06-01T16:26:30Z,65.55,21.7,1.5,0.43,0.03,357
2026-06-01T16:27:00Z,75.79,23.9,0.0,0.32,0.21,362
2026-06-01T16:27:30Z,73.39,30.0,0.0,0.43,0.09,372
2026-06-01T16:28:00Z,63.22,37.1,0.65,0.28,0.15,384
2026-06-01T16:28:30Z,56.11,21.3,0.0,0.04,0.17,357
2026-06-01T16:29:00Z,58.49,26.4,0.9,0.14,0.11,366
2026-06-01T16:29:30Z,70.95,13.0,0.0,0.74,0.08,383
2026-06-01T16:30:00Z,65.06,43.4,0.93,0.21,0.26,388
2026-06-01T16:30:30Z,55.46,18.8,0.06,0.15,0.26,344
2026-06-01T16:31:00Z,57.74,32.9,0.0,0.64,0.14,365
2026-06-01T16:31:30Z,72.01,10.0,0.0,0.56,0.07,376
2026-06-01T16:32:00Z,75.48,46.2,0.0,0.22,0.17,377
2026-06-01T16:32:30Z,62.48,44.7,0.0,0.18,0.29,391
2026-06-01T16:33:00Z,64.17,25.0,1.5,0.36,0.06,371
2026-06-01T16:33:30Z,67.57,10.0,1.0,0.78,0.15,393
2026-06-01T16:34:00Z,81.58,10.0,0.0,0.73,0.21,367
2026-06-01T16:34:30Z,63.9,10.0,0.11,0.33,0.29,405
2026-06-01T16:35:00Z,60.94,19.4,0.0,0.24,0.05,379
2026-06-01T16:35:30Z,73.18,10.0,0.31,0.19,0.26,358
2026-06-01T16:36:00Z,63.8,23.5,1.05,0.75,0.24,330
2026-06-01T16:36:30Z,76.89,10.0,0.0,0.31,0.21,360
2026-06-01T16:37:00Z,77.53,10.0,0.65,0.71,0.19,376
2026-06-01T16:37:30Z,64.92,16.1,0.0,0.42,0.09,381
2026-06-01T16:38:00Z,53.4,48.2,1.41,0.16,0.0,364
2026-06-01T16:38:30Z,69.13,12.4,1.5,0.48,0.28,359
2026-06-01T16:39:00Z,63.22,10.0,0.54,0.7,0.05,360
2026-06-01T16:39:30Z,62.23,31.2,0.07,0.18,0.23,391
2026-06-01T16:40:00Z,65.51,17.1,0.7,0.01,0.26,385
2026-06-01T16:40:30Z,58.54,33.5,0.0,0.28,0.22,362
2026-06-01T16:41:00Z,57.83,39.8,0.35,0.38,0.26,363
2026-06-01T16:41:30Z,68.81,19.5,1.1,0.32,0.28,372
2026-06-01T16:42:00Z,72.09,10.0,0.0,0.75,0.29,367
2026-06-01T16:42:30Z,64.27,32.7,0.0,0.61,0.23,354
2026-06-01T16:43:00Z,56.87,10.0,0.0,0.12,0.25,385
2026-06-01T16:43:30Z,72.63,31.5,0.0,0.25,0.28,353
2026-06-01T16:44:00Z,60.82,13.4,0.31,0.2,0.27,342
2026-06-01T16:44:30Z,59.85,12.5,0.07,0.44,0.1,374
2026-06-01T16:45:00Z,69.39,19.1,0.52,0.66,0.17,377
2026-06-01T16:45:30Z,72.29,13.6,1.03,0.16,0.06,393
2026-06-01T16:46:00Z,61.44,44.4,0.0,0.49,0.26,367
2026-06-01T16:46:30Z,58.56,14.1,1.48,0.29,0.11,355
2026-06-01T16:47:00Z,74.57,18.1,1.21,0.49,0.13,365
2026-06-01T16:47:30Z,57.75,49.0,0.0,0.58,0.14,355
2026-06-01T16:48:00Z,73.3,41.9,1.22,0.38,0.29,384
2026-06-01T16:48:30Z,58.38,52.8,1.5,0.01,0.09,338
2026-06-01T16:49:00Z,67.22,14.7,0.29,0.17,0.27,389
2026-06-01T16:49:30Z,64.28,13.8,0.0,0.74,0.12,347
2026-06-01T16:50:00Z,64.04,31.8,0.44,0.04,0.25,364
2026-06-01T16:50:30Z,71.24,10.0,0.0,0.01,0.23,368
2026-06-01T16:51:00Z,66.12,24.3,0.0,0.17,0.21,370
2026-06-01T16:51:30Z,64.85,26.4,0.0,0.34,0.3,398
2026-06-01T16:52:00Z,65.28,10.0,0.0,0.54,0.2,366
2026-06-01T16:52:30Z,86.77,32.6,0.0,0.53,0.04,388
2026-06-01T16:53:00Z,65.05,21.8,0.0,0.63,0.15,377
2026-06-01T16:53:30Z,75.37,11.5,0.48,0.33,0.22,369
2026-06-01T16:54:00Z,69.67,37.8,0.0,0.59,0.24,395
2026-06-01T16:54:30Z,79.94,18.1,0.0,0.15,0.02,395
2026-06-01T16:55:00Z,81.03,34.7,0.57,0.08,0.09,371
2026-06-01T16:55:30Z,57.3,24.0,0.0,0.39,0.25,361
2026-06-01T16:56:00Z,75.23,24.4,0.0,0.26,0.03,391
2026-06-01T16:56:30Z,57.3,22.1,0.0,0.62,0.02,396
2026-06-01T16:57:00Z,75.24,21.1,1.5,0.37,0.22,377
2026-06-01T16:57:30Z,69.06,10.0,0.0,0.4,0.19,380
2026-06-01T16:58:00Z,70.8,10.0,0.0,0.76,0.28,392
2026-06-01T16:58:30Z,72.02,26.5,0.6,0.06,0.28,384
2026-06-01T16:59:00Z,60.98,38.0,1.32,0.29,0.14,372
2026-06-01T16:59:30Z,75.73,10.0,0.84,0.11,0.1,390
2026-06-01T17:00:00Z,58.51,10.0,0.08,0.59,0.05,370
2026-06-01T17:00:30Z,71.6,10.0,0.25,0.15,0.29,364
2026-06-01T17:01:00Z,58.04,46.6,0.0,0.36,0.19,395
2026-06-01T17:01:30Z,70.51,10.0,0.62,0.37,0.22,376
2026-06-01T17:02:00Z,69.77,10.0,0.0,0.16,0.03,349
2026-06-01T17:02:30Z,64.89,10.0,1.5,0.59,0.15,426
2026-06-01T17:03:00Z,64.78,14.4,0.06,0.67,0.2,388
2026-06-01T17:03:30Z,71.99,10.0,0.0,0.14,0.26,364
2026-06-01T17:04:00Z,76.31,10.0,0.0,0.64,0.15,365
2026-06-01T17:04:30Z,82.33,21.0,0.7,0.56,0.14,382
2026-06-01T17:05:00Z,81.11,12.1,0.0,0.52,0.04,393
2026-06-01T17:05:30Z,72.32,22.9,0.0,0.39,0.0,399
2026-06-01T17:06:00Z,70.26,20.0,0.0,0.61,0.27,373
2026-06-01T17:06:30Z,79.34,23.5,0.72,0.7,0.2,371
2026-06-01T17:07:00Z,66.65,17.2,1.46,0.13,0.12,378
2026-06-01T17:07:30Z,79.61,27.4,0.0,0.5,0.09,371
2026-06-01T17:08:00Z,74.15,37.2,0.67,0.24,0.24,385
2026-06-01T17:08:30Z,71.45,11.4,0.45,0.42,0.15,388
2026-06-01T17:09:00Z,79.72,30.0,1.17,0.72,0.06,404
2026-06-01T17:09:30Z,73.72,24.4,0.09,0.26,0.02,385
2026-06-01T17:10:00Z,71.57,10.0,0.0,0.02,0.12,385
2026-06-01T17:10:30Z,68.18,10.0,0.0,0.22,0.24,370
2026-06-01T17:11:00Z,68.3,22.9,0.0,0.76,0.27,384
2026-06-01T17:11:30Z,75.93,10.0,0.0,0.73,0.02,348
2026-06-01T17:12:00Z,66.55,15.4,0.0,0.49,0.26,390
2026-06-01T17:12:30Z,82.12,55.5,1.5,0.15,0.22,367
2026-06-01T17:13:00Z,76.91,11.7,1.5,0.57,0.21,419
2026-06-01T17:13:30Z,74.31,10.0,0.0,0.48,0.07,366
2026-06-01T17:14:00Z,75.16,27.6,0.85,0.32,0.26,381
2026-06-01T17:14:30Z,64.1,19.0,0.99,0.59,0.03,363
2026-06-01T17:15:00Z,83.54,29.4,0.0,0.77,0.1,396
2026-06-01T17:15:30Z,69.92,16.1,0.59,0.67,0.25,391
2026-06-01T17:16:00Z,75.5,10.2,0.0,0.73,0.14,381
2026-06-01T17:16:30Z,80.76,43.3,0.66,0.51,0.2,373
2026-06-01T17:17:00Z,81.49,13.5,0.0,0.23,0.1,368
2026-06-01T17:17:30Z,77.58,34.7,0.66,0.38,0.08,371
2026-06-01T17:18:00Z,69.16,14.9,0.69,0.22,0.17,395
2026-06-01T17:18:30Z,75.79,25.1,0.0,0.21,0.1,373
2026-06-01T17:19:00Z,64.68,16.9,0.03,0.16,0.09,357
2026-06-01T17:19:30Z,71.02,23.1,0.27,0.02,0.1,402
2026-06-01T17:20:00Z,59.09,44.0,0.0,0.54,0.02,385
2026-06-01T17:20:30Z,73.12,10.0,0.17,0.41,0.1,378
2026-06-01T17:21:00Z,85.34,10.0,0.0,0.02,0.18,364
2026-06-01T17:21:30Z,61.13,21.9,0.48,0.6,0.04,386
2026-06-01T17:22:00Z,77.97,24.0,0.64,0.21,0.23,401
2026-06-01T17:22:30Z,68.09,38.3,0.32,0.54,0.11,408
2026-06-01T17:23:00Z,75.91,15.5,0.51,0.17,0.25,412
2026-06-01T17:23:30Z,90.46,15.6,1.26,0.61,0.28,378
2026-06-01T17:24:00Z,79.34,35.1,1.5,0.61,0.08,392
2026-06-01T17:24:30Z,73.9,24.9,0.0,0.08,0.16,414
2026-06-01T17:25:00Z,70.91,10.0,0.0,0.52,0.24,400
2026-06-01T17:25:30Z,79.94,10.9,0.0,0.01,0.28,390
2026-06-01T17:26:00Z,74.85,10.0,0.0,0.57,0.11,372
2026-06-01T17:26:30Z,82.41,20.1,0.35,0.39,0.22,371
2026-06-01T17:27:00Z,68.18,33.1,0.46,0.4,0.3,402
2026-06-01T17:27:30Z,75.29,10.0,1.23,0.01,0.04,396
2026-06-01T17:28:00Z,80.83,11.2,1.1,0.05,0.12,394
2026-06-01T17:28:30Z,81.03,12.0,1.48,0.77,0.06,433
2026-06-01T17:29:00Z,62.32,11.6,1.24,0.21,0.13,396
2026-06-01T17:29:30Z,80.49,12.2,0.81,0.14,0.3,385
2026-06-01T17:30:00Z,70.45,10.0,0.96,0.5,0.02,410
2026-06-01T17:30:30Z,69.74,59.4,1.0,0.77,0.2,398
2026-06-01T17:31:00Z,72.86,20.1,0.46,0.68,0.28,366
2026-06-01T17:31:30Z,82.61,25.3,1.5,0.29,0.05,423
2026-06-01T17:32:00Z,92.63,23.9,0.0,0.76,0.11,400
2026-06-01T17:32:30Z,76.15,10.0,0.0,0.19,0.25,396
2026-06-01T17:33:00Z,77.12,10.0,0.48,0.58,0.07,382
2026-06-01T17:33:30Z,75.82,10.0,0.0,0.7,0.15,425
2026-06-01T17:34:00Z,68.36,27.4,0.04,0.42,0.16,375
2026-06-01T17:34:30Z,71.22,30.3,0.0,0.62,0.02,419
2026-06-01T17:35:00Z,79.01,18.2,0.0,0.02,0.09,404
2026-06-01T17:35:30Z,71.25,10.0,0.0,0.56,0.23,410
2026-06-01T17:36:00Z,80.92,10.0,0.0,0.5,0.24,400
2026-06-01T17:36:30Z,71.34,19.1,0.0,0.55,0.22,375
2026-06-01T17:37:00Z,78.07,11.7,0.0,0.32,0.26,411
2026-06-01T17:37:30Z,77.22,24.3,0.0,0.65,0.25,370
2026-06-01T17:38:00Z,90.34,10.0,0.0,0.46,0.07,400
2026-06-01T17:38:30Z,63.87,29.0,0.0,0.15,0.19,380
2026-06-01T17:39:00Z,65.24,22.1,0.0,0.76,0.05,411
2026-06-01T17:39:30Z,80.35,20.2,0.0,0.16,0.24,389
2026-06-01T17:40:00Z,66.96,10.0,1.5,0.56,0.04,393
2026-06-01T17:40:30Z,83.11,17.5,1.31,0.47,0.13,386
2026-06-01T17:41:00Z,83.88,21.2,1.13,0.16,0.17,399
2026-06-01T17:41:30Z,76.99,40.0,0.1,0.43,0.06,389
2026-06-01T17:42:00Z,85.85,10.0,0.0,0.12,0.1,393
2026-06-01T17:42:30Z,87.38,27.9,0.0,0.02,0.07,381
2026-06-01T17:43:00Z,87.43,24.0,0.0,0.75,0.11,405
2026-06-01T17:43:30Z,83.9,21.4,0.0,0.35,0.21,407
2026-06-01T17:44:00Z,72.67,27.8,0.0,0.03,0.05,403
2026-06-01T17:44:30Z,86.74,10.0,0.0,0.37,0.02,380
2026-06-01T17:45:00Z,77.89,10.0,0.0,0.24,0.02,388
2026-06-01T17:45:30Z,88.43,10.0,1.47,0.02,0.23,407
2026-06-01T17:46:00Z,86.74,51.7,0.52,0.31,0.1,427
2026-06-01T17:46:30Z,71.32,37.7,0.0,0.06,0.2,397
2026-06-01T17:47:00Z,86.21,10.0,1.5,0.67,0.02,397
2026-06-01T17:47:30Z,77.13,17.3,0.0,0.78,0.16,410
2026-06-01T17:48:00Z,74.02,10.0,0.0,0.26,0.25,392
2026-06-01T17:48:30Z,88.05,35.8,0.0,0.12,0.14,414
2026-06-01T17:49:00Z,80.11,10.0,0.0,0.79,0.2,400
2026-06-01T17:49:30Z,71.9,36.4,0.13,0.38,0.13,397
2026-06-01T17:50:00Z,83.01,28.6,1.5,0.68,0.15,413
2026-06-01T17:50:30Z,85.89,23.8,0.25,0.27,0.24,378
2026-06-01T17:51:00Z,79.18,47.8,0.0,0.42,0.09,405
2026-06-01T17:51:30Z,82.25,34.8,0.68,0.22,0.28,412
2026-06-01T17:52:00Z,87.14,33.2,0.0,0.68,0.13,396
2026-06-01T17:52:30Z,81.92,10.0,0.0,0.16,0.15,392
2026-06-01T17:53:00Z,70.12,10.0,1.5,0.51,0.13,429
2026-06-01T17:53:30Z,72.79,31.3,0.0,0.08,0.24,414
2026-06-01T17:54:00Z,87.56,20.6,0.0,0.43,0.18,408
2026-06-01T17:54:30Z,81.52,23.1,0.0,0.41,0.25,422
2026-06-01T17:55:00Z,93.94,10.0,1.21,0.7,0.3,376
2026-06-01T17:55:30Z,78.32,28.1,0.0,0.3,0.13,386
2026-06-01T17:56:00Z,77.54,24.3,0.19,0.61,0.0,424
2026-06-01T17:56:30Z,68.71,10.0,0.64,0.68,0.23,410
2026-06-01T17:57:00Z,90.3,10.0,0.92,0.13,0.28,415
2026-06-01T17:57:30Z,77.98,21.2,0.0,0.23,0.03,421
2026-06-01T17:58:00Z,85.02,10.0,0.17,0.31,0.3,410
2026-06-01T17:58:30Z,79.92,28.3,0.97,0.25,0.11,429
2026-06-01T17:59:00Z,87.38,10.0,0.0,0.05,0.23,427
2026-06-01T17:59:30Z,90.88,10.0,1.08,0.58,0.11,399
2026-06-01T18:00:00Z,76.62,16.0,0.6,0.67,0.18,420
2026-06-01T18:00:30Z,76.79,30.0,0.0,0.73,0.14,424
2026-06-01T18:01:00Z,86.17,35.8,0.0,0.7,0.05,430
2026-06-01T18:01:30Z,92.35,10.0,0.89,0.25,0.11,434
2026-06-01T18:02:00Z,90.43,33.1,0.0,0.28,0.29,411
2026-06-01T18:02:30Z,80.24,10.0,0.89,0.31,0.14,402
2026-06-01T18:03:00Z,76.0,10.0,0.0,0.06,0.01,403
2026-06-01T18:03:30Z,84.44,19.1,0.0,0.16,0.13,395
2026-06-01T18:04:00Z,83.75,11.3,1.29,0.77,0.06,443
2026-06-01T18:04:30Z,78.41,28.1,0.0,0.62,0.16,405
2026-06-01T18:05:00Z,78.79,33.4,0.0,0.72,0.22,391
2026-06-01T18:05:30Z,90.83,17.7,1.5,0.31,0.01,378
2026-06-01T18:06:00Z,87.4,11.2,0.0,0.59,0.0,425
2026-06-01T18:06:30Z,87.57,25.5,0.0,0.02,0.14,424
2026-06-01T18:07:00Z,91.16,55.9,0.97,0.65,0.22,414
2026-06-01T18:07:30Z,84.32,31.0,0.01,0.49,0.25,436
2026-06-01T18:08:00Z,74.2,42.7,0.83,0.33,0.15,410
2026-06-01T18:08:30Z,91.63,19.2,0.26,0.34,0.16,413
2026-06-01T18:09:00Z,82.36,23.4,0.0,0.41,0.2,382
2026-06-01T18:09:30Z,91.04,41.5,0.0,0.13,0.2,413
2026-06-01T18:10:00Z,86.85,14.2,0.62,0.28,0.08,417
2026-06-01T18:10:30Z,84.3,20.7,0.97,0.52,0.01,401
2026-06-01T18:11:00Z,86.9,30.7,0.0,0.46,0.27,399
2026-06-01T18:11:30Z,77.05,32.2,1.18,0.45,0.18,435
2026-06-01T18:12:00Z,77.19,30.6,0.0,0.6,0.19,426
2026-06-01T18:12:30Z,80.12,12.4,1.23,0.28,0.01,432
2026-06-01T18:13:00Z,82.43,37.8,0.05,0.41,0.3,421
2026-06-01T18:13:30Z,92.2,10.0,0.57,0.04,0.14,423
2026-06-01T18:14:00Z,89.98,25.6,1.5,0.53,0.22,414
2026-06-01T18:14:30Z,80.11,10.0,0.0,0.03,0.11,417
2026-06-01T18:15:00Z,81.57,21.5,0.0,0.04,0.17,427
2026-06-01T18:15:30Z,96.38,10.0,1.5,0.64,0.07,399
2026-06-01T18:16:00Z,80.4,10.0,0.2,0.44,0.05,397
2026-06-01T18:16:30Z,99.72,29.1,0.0,0.15,0.02,402
2026-06-01T18:17:00Z,83.6,45.4,0.0,0.6,0.08,414
2026-06-01T18:17:30Z,92.9,22.3,0.89,0.16,0.01,437
2026-06-01T18:18:00Z,88.92,25.8,0.56,0.14,0.09,426
2026-06-01T18:18:30Z,107.37,10.0,0.0,0.23,0.03,452
2026-06-01T18:19:00Z,100.33,15.8,0.0,0.34,0.13,403
2026-06-01T18:19:30Z,86.06,17.1,0.03,0.49,0.21,426
2026-06-01T18:20:00Z,99.11,10.0,0.0,0.03,0.06,422
2026-06-01T18:20:30Z,76.97,22.3,0.71,0.75,0.19,430
2026-06-01T18:21:00Z,83.34,18.0,1.12,0.55,0.19,438
2026-06-01T18:21:30Z,83.06,18.1,0.82,0.48,0.07,442
2026-06-01T18:22:00Z,102.03,29.6,0.0,0.55,0.04,435
2026-06-01T18:22:30Z,91.03,28.8,0.0,0.31,0.28,453
2026-06-01T18:23:00Z,91.43,25.1,0.0,0.43,0.15,422
2026-06-01T18:23:30Z,81.82,25.8,0.0,0.56,0.02,446
2026-06-01T18:24:00Z,88.28,10.0,0.0,0.05,0.24,414
2026-06-01T18:24:30Z,86.86,30.0,1.13,0.68,0.16,419
2026-06-01T18:25:00Z,96.88,50.0,0.61,0.78,0.2,409
2026-06-01T18:25:30Z,94.82,10.0,0.0,0.02,0.15,451
2026-06-01T18:26:00Z,95.84,35.1,0.0,0.04,0.1,398
2026-06-01T18:26:30Z,102.31,47.2,0.0,0.14,0.18,455
2026-06-01T18:27:00Z,89.79,10.0,0.0,0.35,0.15,440
2026-06-01T18:27:30Z,98.98,10.0,0.27,0.78,0.14,419
2026-06-01T18:28:00Z,89.31,10.0,0.0,0.22,0.27,433
2026-06-01T18:28:30Z,84.64,28.2,0.53,0.61,0.05,449
2026-06-01T18:29:00Z,77.39,20.7,0.43,0.64,0.1,402
2026-06-01T18:29:30Z,82.01,20.3,0.68,0.35,0.26,445
2026-06-01T18:30:00Z,95.35,10.0,0.0,0.47,0.08,444
2026-06-01T18:30:30Z,98.99,20.1,0.0,0.53,0.09,457
2026-06-01T18:31:00Z,101.01,18.2,0.0,0.2,0.09,415
2026-06-01T18:31:30Z,90.17,23.5,0.0,0.5,0.24,434
2026-06-01T18:32:00Z,92.25,28.0,0.0,0.28,0.07,430
2026-06-01T18:32:30Z,102.42,23.0,0.0,0.08,0.25,440
2026-06-01T18:33:00Z,95.92,30.5,0.0,0.33,0.11,416
2026-06-01T18:33:30Z,81.34,19.2,1.5,0.18,0.17,431
2026-06-01T18:34:00Z,93.96,10.0,0.25,0.0,0.08,409
2026-06-01T18:34:30Z,91.37,10.0,0.73,0.29,0.13,438
2026-06-01T18:35:00Z,80.08,28.4,0.99,0.3,0.21,434
2026-06-01T18:35:30Z,94.03,22.2,0.0,0.65,0.01,408
2026-06-01T18:36:00Z,92.27,28.9,0.86,0.49,0.19,442
2026-06-01T18:36:30Z,91.97,10.0,0.0,0.05,0.23,436
2026-06-01T18:37:00Z,94.89,23.9,0.0,0.56,0.26,407
2026-06-01T18:37:30Z,95.95,14.6,1.5,0.47,0.02,449
2026-06-01T18:38:00Z,96.07,20.1,0.0,0.72,0.15,461
2026-06-01T18:38:30Z,100.84,27.3,1.5,0.53,0.11,421
2026-06-01T18:39:00Z,92.08,10.0,0.0,0.32,0.25,467
2026-06-01T18:39:30Z,104.82,19.8,0.0,0.41,0.16,441
2026-06-01T18:40:00Z,101.73,26.5,0.0,0.18,0.18,438
2026-06-01T18:40:30Z,90.18,35.0,0.57,0.45,0.12,453
2026-06-01T18:41:00Z,90.17,14.1,0.0,0.28,0.18,428
2026-06-01T18:41:30Z,104.99,10.0,0.0,0.18,0.16,452
2026-06-01T18:42:00Z,97.61,30.8,0.0,0.78,0.23,426
2026-06-01T18:42:30Z,102.88,41.4,0.28,0.27,0.27,448
2026-06-01T18:43:00Z,93.32,10.0,0.0,0.3,0.15,450
2026-06-01T18:43:30Z,103.35,18.1,1.5,0.17,0.26,442
2026-06-01T18:44:00Z,106.47,14.5,0.03,0.66,0.19,456
2026-06-01T18:44:30Z,91.45,12.8,1.36,0.77,0.01,424
2026-06-01T18:45:00Z,93.1,27.1,0.0,0.4,0.19,468
2026-06-01T18:45:30Z,88.94,55.4,0.0,0.61,0.01,412
2026-06-01T18:46:00Z,94.7,46.2,0.0,0.48,0.19,473
2026-06-01T18:46:30Z,102.77,31.0,0.29,0.11,0.14,453
2026-06-01T18:47:00Z,106.39,25.5,0.25,0.62,0.26,441
2026-06-01T18:47:30Z,108.82,13.8,0.0,0.23,0.03,444
2026-06-01T18:48:00Z,92.47,10.0,0.0,0.25,0.18,457
2026-06-01T18:48:30Z,93.18,48.8,0.0,0.66,0.14,458
2026-06-01T18:49:00Z,102.65,17.1,0.51,0.56,0.06,447
2026-06-01T18:49:30Z,92.75,10.0,1.23,0.7,0.11,457
2026-06-01T18:50:00Z,104.83,10.0,0.04,0.24,0.23,452
2026-06-01T18:50:30Z,109.58,17.3,0.42,0.12,0.3,423
2026-06-01T18:51:00Z,101.44,43.1,0.85,0.57,0.26,437
2026-06-01T18:51:30Z,95.95,35.9,0.0,0.03,0.14,454
2026-06-01T18:52:00Z,115.18,10.0,0.05,0.37,0.29,439
2026-06-01T18:52:30Z,92.83,42.1,0.0,0.18,0.24,462
2026-06-01T18:53:00Z,96.48,38.8,0.0,0.25,0.18,478
2026-06-01T18:53:30Z,100.6,23.6,0.0,0.73,0.11,487
2026-06-01T18:54:00Z,101.26,10.0,0.0,0.48,0.03,447
2026-06-01T18:54:30Z,108.37,10.0,0.0,0.7,0.15,447
2026-06-01T18:55:00Z,100.24,28.4,0.0,0.65,0.24,454
2026-06-01T18:55:30Z,104.3,36.3,0.0,0.45,0.27,457
2026-06-01T18:56:00Z,93.22,36.8,1.35,0.41,0.13,438
2026-06-01T18:56:30Z,91.33,33.9,0.06,0.6,0.04,447
2026-06-01T18:57:00Z,102.97,28.0,1.37,0.63,0.3,464
2026-06-01T18:57:30Z,108.04,11.3,0.0,0.47,0.11,439
2026-06-01T18:58:00Z,102.1,19.6,1.5,0.46,0.23,442
2026-06-01T18:58:30Z,105.12,37.0,1.5,0.62,0.17,454
2026-06-01T18:59:00Z,105.63,14.6,0.0,0.53,0.19,459
2026-06-01T18:59:30Z,99.47,16.1,0.12,0.48,0.2,458
2026-06-01T19:00:00Z,112.78,34.6,1.05,0.35,0.24,435
2026-06-01T19:00:30Z,88.45,20.5,1.42,0.26,0.2,502
2026-06-01T19:01:00Z,109.45,29.9,0.0,0.77,0.09,462
2026-06-01T19:01:30Z,105.15,10.0,0.18,0.7,0.24,448
2026-06-01T19:02:00Z,109.95,30.3,0.83,0.02,0.22,465
2026-06-01T19:02:30Z,99.99,21.3,0.18,0.66,0.14,447
2026-06-01T19:03:00Z,108.14,42.7,0.0,0.11,0.08,464
2026-06-01T19:03:30Z,98.16,15.1,0.96,0.19,0.03,442
2026-06-01T19:04:00Z,93.6,30.2,0.0,0.5,0.07,469
2026-06-01T19:04:30Z,95.21,23.6,0.0,0.79,0.12,467
2026-06-01T19:05:00Z,99.08,10.0,1.26,0.36,0.02,480
2026-06-01T19:05:30Z,99.13,24.2,0.0,0.01,0.23,444
2026-06-01T19:06:00Z,96.96,18.9,0.0,0.14,0.2,482
2026-06-01T19:06:30Z,109.33,28.4,0.0,0.56,0.2,459
2026-06-01T19:07:00Z,91.03,13.1,0.0,0.06,0.13,463
2026-06-01T19:07:30Z,103.35,30.9,0.63,0.56,0.29,476
2026-06-01T19:08:00Z,110.2,10.0,1.03,0.33,0.28,454
2026-06-01T19:08:30Z,96.32,10.0,0.0,0.38,0.05,477
2026-06-01T19:09:00Z,98.32,10.0,0.0,0.45,0.29,454
2026-06-01T19:09:30Z,97.15,10.0,0.0,0.67,0.18,492
2026-06-01T19:10:00Z,102.57,13.7,1.12,0.75,0.09,486
2026-06-01T19:10:30Z,89.0,22.3,0.17,0.18,0.16,459
2026-06-01T19:11:00Z,105.4,10.0,1.41,0.63,0.09,469
2026-06-01T19:11:30Z,108.1,10.0,0.3,0.73,0.07,438
2026-06-01T19:12:00Z,108.64,41.4,0.0,0.61,0.23,436
2026-06-01T19:12:30Z,101.2,10.0,1.06,0.07,0.14,463
2026-06-01T19:13:00Z,111.64,37.1,0.16,0.34,0.25,478
2026-06-01T19:13:30Z,115.47,44.7,1.1,0.14,0.02,445
2026-06-01T19:14:00Z,105.88,28.2,0.0,0.19,0.27,478
2026-06-01T19:14:30Z,107.92,26.0,0.57,0.62,0.23,481
2026-06-01T19:15:00Z,104.2,44.1,0.98,0.33,0.15,459
2026-06-01T19:15:30Z,115.6,10.0,0.13,0.56,0.1,479
2026-06-01T19:16:00Z,103.71,11.9,0.0,0.65,0.18,465
2026-06-01T19:16:30Z,105.58,17.7,0.0,0.65,0.07,485
